scientific_name;genus;species-tobesplit;country_id;locality;ddlat;ddlong;recorded_by;colnum;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;barcode;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;prel_bc;prel_bc2;prel_herbCode;prel_code;prel_code_X;tmp_hc;st_barcode
Annonaceae;;;ID;West Sumatra;-0.9599;100.4521;;;24;5;2008;Rezi;2019-06-28T00:00:00;;;;0;0;0;0;0;0;28;06;2019;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-0.1282;100.6967;;;2;6;2001;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-0.6876;100.9536;;;21;4;2000;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-0.6876;100.9536;;;21;4;2000;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-1.637189;98.944168;;;5;4;1994;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-0.1282;100.6967;;;2;6;2001;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-1.03;100.4;;;26;5;2002;P. Akhriadi;2003-11-17T00:00:00;;;;0;0;0;0;0;0;17;11;2003;0;0;0;;;;<NA>;;;
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;Maasia sumatrana;ID;West Sumatra;-0.8895;100.5206;;;22;5;2002;P. Akhriadi;2002-06-01T00:00:00;;;;0;0;0;0;0;0;01;06;2002;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-0.1282;100.6967;;;;;;P. Akhriadi;2003-11-17T00:00:00;;;;0;0;0;0;0;0;17;11;2003;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;West Sumatra;-0.8895;100.5206;;;22;4;2005;Rezi;2019-06-28T00:00:00;;;;0;0;0;0;0;0;28;06;2019;0;0;0;;;;<NA>;;;
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;Maasia sumatrana;ID;West Sumatra;-0.8895;100.5206;;;22;5;2002;P. Akhriadi;2002-06-01T00:00:00;;;;0;0;0;0;0;0;01;06;2002;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;West Sumatra;-0.9599;100.4521;;;4;5;2002;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;West Sumatra;-0.1282;100.6967;;;27;4;2002;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Popowia pisocarpa (Blume) Endl. ex Walp.;Popowia;Popowia pisocarpa;ID;West Sumatra;-1.026321;101.015599;;;18;8;2006;Rezi;2019-06-29T00:00:00;;;;0;0;0;0;0;0;29;06;2019;0;0;0;;;;<NA>;;;
Polyalthia motleyana (Hook.f.) Airy Shaw;Polyalthia;Polyalthia motleyana;ID;West Sumatra;-0.9057;100.6271;;;8;8;2003;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Polyalthia littoralis (Blume) Boerl.;Marsypopetalum;Marsypopetalum littorale;ID;West Sumatra;-0.9057;100.6271;;;26;4;2003;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;West Sumatra;-0.606658;100.363986;;;5;4;1997;P. Akhriadi;2003-10-22T00:00:00;;;;0;0;0;0;0;0;22;10;2003;0;0;0;;;;<NA>;;;
Fissistigma Griff.;Fissistigma;;ID;West Sumatra;-0.27;100.72;;;27;10;1955;P. Akhriadi;2003-09-25T00:00:00;;;;0;0;0;0;0;0;25;09;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Riau;-0.55;102.41;;;24;3;1996;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;Hubera rumphii;ID;West Sumatra;-0.27;100.72;;;21;9;1956;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;Maasia sumatrana;ID;West Sumatra;-2.149903;100.983277;;;23;1;2002;P. Akhriadi;2002-06-01T00:00:00;;;;0;0;0;0;0;0;01;06;2002;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;West Sumatra;-0.8895;100.5206;;;15;12;1987;P. Akhriadi;2003-11-16T00:00:00;;;;0;0;0;0;0;0;16;11;2003;0;0;0;;;;<NA>;;;
Polyalthia motleyana (Hook.f.) Airy Shaw;Polyalthia;Polyalthia motleyana;ID;West Sumatra;-0.9599;100.4521;;;1;12;2004;Rezi;2019-06-29T00:00:00;;;;0;0;0;0;0;0;29;06;2019;0;0;0;;;;<NA>;;;
Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;West Sumatra;-0.1282;100.6967;;;30;10;1999;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;West Sumatra;0.3667;100.05;;;24;6;2000;P. Akhriadi;2002-08-01T00:00:00;;;;0;0;0;0;0;0;01;08;2002;0;0;0;;;;<NA>;;;
Goniothalamus malayanus Hook.f. & Thomson;Goniothalamus;Goniothalamus malayanus;ID;West Sumatra;-1.03;100.4;;;24;3;2001;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;-0.33;100.36;;;16;1;1989;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;-0.63;100.28;;;18;5;2002;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Popowia pisocarpa (Blume) Endl. ex Walp.;Popowia;Popowia pisocarpa;ID;West Sumatra;-0.27;100.72;;;6;12;1988;P. Akhriadi;2003-11-06T00:00:00;;;;0;0;0;0;0;0;06;11;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.5441;100.3379;;;8;12;2006;Rezi;2019-06-28T00:00:00;;;;0;0;0;0;0;0;28;06;2019;0;0;0;;;;<NA>;;;
Fissistigma Griff.;Fissistigma;;ID;West Sumatra;-0.1282;100.6967;;;2;1;2010;Rezi;2019-06-28T00:00:00;;;;0;0;0;0;0;0;28;06;2019;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;-0.63;100.28;;;18;5;2002;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;West Sumatra;-0.1282;100.6967;;;27;4;2002;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Polyalthia motleyana (Hook.f.) Airy Shaw;Polyalthia;Polyalthia motleyana;ID;West Sumatra;-0.9057;100.6271;;;3;2;1989;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;0.001566;100.220186;;;10;3;1988;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Stelechocarpus cauliflorus (Scheff.) J.Sinclair;Stelechocarpus;Stelechocarpus cauliflorus;ID;West Sumatra;0.3667;100.05;;;9;9;1988;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Popowia pisocarpa (Blume) Endl. ex Walp.;Popowia;Popowia pisocarpa;ID;West Sumatra;-0.9057;100.6271;;;12;4;1998;P. Akhriadi;2003-11-06T00:00:00;;;;0;0;0;0;0;0;06;11;2003;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;West Sumatra;-0.606658;100.363986;;;2;11;1991;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Popowia Endl.;Popowia;;ID;West Sumatra;-0.8895;100.5206;;;24;9;1989;Shuichiro Tagane;2016-10-13T00:00:00;;;;0;0;0;0;0;0;13;10;2016;0;0;0;;;;<NA>;;;
Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;West Sumatra;-0.1282;100.6967;;;;;;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.8895;100.5206;;;18;10;1989;P. Akhriadi;2003-09-30T00:00:00;;;;0;0;0;0;0;0;30;09;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;West Sumatra;-0.1282;100.6967;;;18;10;1986;P. Akhriadi;2003-10-22T00:00:00;;;;0;0;0;0;0;0;22;10;2003;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-0.1282;100.6967;;;12;5;1994;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Goniothalamus tapis Miq.;Goniothalamus;Goniothalamus tapis;ID;West Sumatra;-0.8895;100.5206;;;11;5;2002;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.9599;100.4521;;;4;5;2002;P. Akhriadi;2003-09-30T00:00:00;;;;0;0;0;0;0;0;30;09;2003;0;0;0;;;;<NA>;;;
Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;West Sumatra;-0.1282;100.6967;;;15;11;1992;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;Riau;0.8721;101.482;;;15;3;2004;;;;;;0;0;0;0;0;0;;;;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;-0.47;100.37;;;2;3;2002;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;West Sumatra;-0.1282;100.6967;;;27;4;2002;P. Akhriadi;2003-10-22T00:00:00;;;;0;0;0;0;0;0;22;10;2003;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-0.1282;100.6967;;;3;6;2001;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Cyathocalyx crassipetalus R.J.Wang & R.M.K.Saunders;Drepananthus;Drepananthus crassipetalus;ID;West Sumatra;-0.25;100.63;;;28;5;1994;P. Akhriadi;2003-10-22T00:00:00;;;;0;0;0;0;0;0;22;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus malayanus Hook.f. & Thomson;Goniothalamus;Goniothalamus malayanus;ID;West Sumatra;-1.03;100.4;;;24;3;2001;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus malayanus Hook.f. & Thomson;Goniothalamus;Goniothalamus malayanus;ID;West Sumatra;-1.03;100.4;;;24;3;2001;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.63;100.28;;;28;3;1987;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Riau;-0.55;102.41;;;26;10;1995;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;Goniothalamus giganteus;ID;West Sumatra;-0.8895;100.5206;;;;;;P. Akhriadi;2003-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.606658;100.363986;;;4;11;2000;P. Akhriadi;2004-04-01T00:00:00;;;;0;0;0;0;0;0;01;04;2004;0;0;0;;;;<NA>;;;
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;Hubera rumphii;ID;West Sumatra;-2.28;101.13;;;18;7;2001;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-0.1282;100.6967;;;2;6;2001;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;West Sumatra;-0.1282;100.6967;;;10;12;1994;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;West Sumatra;-0.2663;100.2098;;;25;4;2009;Widia;2009-05-05T00:00:00;;;;0;0;0;0;0;0;05;05;2009;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;West Sumatra;-0.6876;100.9536;;;21;4;2000;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;West Sumatra;-0.1282;100.6967;;;27;4;2002;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;Goniothalamus giganteus;ID;West Sumatra;-0.9599;100.4521;;;4;5;2002;P. Akhriadi;2003-09-30T00:00:00;;;;0;0;0;0;0;0;30;09;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Jambi;-1.14;102.14;;;15;3;1996;P. Akhriadi;2003-10-28T00:00:00;;;;0;0;0;0;0;0;28;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;Goniothalamus giganteus;ID;Riau;-0.55;102.41;;;26;10;1995;P. Akhriadi;2003-09-30T00:00:00;;;;0;0;0;0;0;0;30;09;2003;0;0;0;;;;<NA>;;;
Cyathocalyx crassipetalus R.J.Wang & R.M.K.Saunders;Drepananthus;Drepananthus crassipetalus;ID;West Sumatra;-0.25;100.63;;;28;5;1994;P. Akhriadi;2003-10-22T00:00:00;;;;0;0;0;0;0;0;22;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.8895;100.5206;;;30;9;1990;P. Akhriadi;2003-09-30T00:00:00;;;;0;0;0;0;0;0;30;09;2003;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;-0.63;100.28;;;18;5;2002;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;-0.33;100.36;;;30;6;2001;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Goniothalamus malayanus Hook.f. & Thomson;Goniothalamus;Goniothalamus malayanus;ID;West Sumatra;0.3667;100.05;;;9;9;1988;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;West Sumatra;0.3667;100.05;;;1;1;1996;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;Riau;-0.55;102.41;;;28;3;1996;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;-0.63;100.28;;;18;5;2002;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-1.637189;98.944168;;;5;4;1994;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Popowia pisocarpa (Blume) Endl. ex Walp.;Popowia;Popowia pisocarpa;ID;West Sumatra;-0.41;100.73;;;5;5;1990;P. Akhriadi;2003-11-06T00:00:00;;;;0;0;0;0;0;0;06;11;2003;0;0;0;;;;<NA>;;;
Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;Goniothalamus giganteus;ID;West Sumatra;-0.63;100.28;;;10;11;1991;P. Akhriadi;2003-09-30T00:00:00;;;;0;0;0;0;0;0;30;09;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;West Sumatra;-0.1282;100.6967;;;17;4;1999;P. Akhriadi;2003-10-22T00:00:00;;;;0;0;0;0;0;0;22;10;2003;0;0;0;;;;<NA>;;;
Uvaria hirsuta Jack;Uvaria;Uvaria hirsuta;ID;West Sumatra;-0.1282;100.6967;;;2;6;2001;P. Akhriadi;2003-11-01T00:00:00;;;;0;0;0;0;0;0;01;11;2003;0;0;0;;;;<NA>;;;
Polyalthia littoralis (Blume) Boerl.;Marsypopetalum;Marsypopetalum littorale;ID;West Sumatra;-0.606658;100.363986;;;7;5;1995;P. Akhriadi;2003-10-31T00:00:00;;;;0;0;0;0;0;0;31;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.8895;100.5206;;;31;8;1989;P. Akhriadi;2003-09-30T00:00:00;;;;0;0;0;0;0;0;30;09;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.9599;100.4521;;;;;;;;;;;0;0;0;0;0;0;;;;0;0;0;;;;<NA>;;;
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;Maasia sumatrana;ID;West Sumatra;-2.149903;100.983277;;;23;1;2002;P. Akhriadi;2002-06-01T00:00:00;;;;0;0;0;0;0;0;01;06;2002;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;-0.47;100.37;;;2;3;2002;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Uvaria grandiflora Roxb. ex Hornem.;Uvaria;Uvaria grandiflora;ID;West Sumatra;-1.03;100.4;;;26;5;2002;P. Akhriadi;2003-11-17T00:00:00;;;;0;0;0;0;0;0;17;11;2003;0;0;0;;;;<NA>;;;
Uvaria littoralis (Blume) Blume;Uvaria;Uvaria littoralis;ID;Jambi;-1.17;104.1;;;21;2;2004;;;;;;0;0;0;0;0;0;;;;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;West Sumatra;-0.8895;100.5206;;;15;11;1997;;;;;;0;0;0;0;0;0;;;;0;0;0;;;;<NA>;;;
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;Hubera rumphii;ID;West Sumatra;-2.28;101.13;;;18;7;2001;P. Akhriadi;2002-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2002;0;0;0;;;;<NA>;;;
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;Maasia sumatrana;ID;West Sumatra;-0.606658;100.363986;;;25;2;1996;P. Akhriadi;2002-06-01T00:00:00;;;;0;0;0;0;0;0;01;06;2002;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;Riau;-0.55;102.41;;;26;10;1995;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;West Sumatra;0.3667;100.05;;;9;9;1988;Shuichiro Tagane;2014-08-07T00:00:00;;;;0;0;0;0;0;0;07;08;2014;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;Riau;-0.77;102.55;;;1;11;2001;P. Akhriadi;2003-12-01T00:00:00;;;;0;0;0;0;0;0;01;12;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;West Sumatra;-0.8895;100.5206;;;31;8;1989;P. Akhriadi;2003-10-22T00:00:00;;;;0;0;0;0;0;0;22;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;Goniothalamus giganteus;ID;Riau;-0.55;102.41;;;27;10;1995;P. Akhriadi;2003-09-01T00:00:00;;;;0;0;0;0;0;0;01;09;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;West Sumatra;-0.1282;100.6967;;;22;8;1957;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.5441;100.3379;;;8;12;2006;Rezi;2019-06-28T00:00:00;;;;0;0;0;0;0;0;28;06;2019;0;0;0;;;;<NA>;;;
Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;Goniothalamus giganteus;ID;West Sumatra;-0.41;100.73;;;28;10;1990;P. Akhriadi;2003-09-30T00:00:00;;;;0;0;0;0;0;0;30;09;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;Riau;-0.55;102.41;;;26;10;1995;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.8895;100.5206;;;20;5;2011;Rezi;2019-06-28T00:00:00;;;;0;0;0;0;0;0;28;06;2019;0;0;0;;;;<NA>;;;
Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;Goniothalamus macrophyllus;ID;West Sumatra;-0.41;100.73;;;5;5;1990;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;Polyalthia cauliflora;ID;West Sumatra;0.3667;100.05;;;8;9;1988;P. Akhriadi;2003-10-29T00:00:00;;;;0;0;0;0;0;0;29;10;2003;0;0;0;;;;<NA>;;;
Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;Goniothalamus giganteus;ID;West Sumatra;-0.63;100.28;;;13;5;2006;Dian;2006-06-07T00:00:00;;;;0;0;0;0;0;0;07;06;2006;0;0;0;;;;<NA>;;;
Goniothalamus tapis Miq.;Goniothalamus;Goniothalamus tapis;ID;West Sumatra;-0.8895;100.5206;;;30;12;1983;P. Akhriadi;2003-10-01T00:00:00;;;;0;0;0;0;0;0;01;10;2003;0;0;0;;;;<NA>;;;
Annonaceae;;;ID;Riau;-0.39;102.44;;;26;9;2001;R. Tamin;2010-12-01T00:00:00;;;;0;0;0;0;0;0;01;12;2010;0;0;0;;;;<NA>;;;
Cyathocalyx crassipetalus R.J.Wang & R.M.K.Saunders;Drepananthus;Drepananthus crassipetalus;ID;West Sumatra;-0.25;100.63;;;28;5;1994;P. Akhriadi;2003-10-22T00:00:00;;;;0;0;0;0;0;0;22;10;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;West Sumatra;-0.606658;100.363986;;;5;4;1997;P. Akhriadi;2003-10-22T00:00:00;;;;0;0;0;0;0;0;22;10;2003;0;0;0;;;;<NA>;;;
Phaeanthus ophthalmicus (Roxb. ex G.Don) J.Sinclair;Phaeanthus;Phaeanthus ophthalmicus;ID;West Sumatra;-0.2663;100.2098;;;25;4;2009;Sari;2009-05-12T00:00:00;;;;0;0;0;0;0;0;12;05;2009;0;0;0;;;;<NA>;;;
